COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,SYNC,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
29.0,0.0,4189.23076923077,4175.384615384617,4200.512820512822,4190.769230769232,4188.71794871795,4188.71794871795,4175.384615384617,4180.000000000002,4193.846153846155,4185.128205128207,4178.97435897436,4210.769230769232,4188.20512820513,4191.794871794873,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
30.0,0.0,4184.102564102565,4168.71794871795,4188.20512820513,4181.0256410256425,4186.666666666668,4185.641025641027,4170.769230769232,4173.846153846155,4189.743589743592,4186.153846153848,4165.641025641027,4201.538461538463,4182.051282051283,4177.94871794872,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
31.0,0.0,4187.179487179489,4178.97435897436,4203.589743589745,4177.435897435899,4200.512820512822,4186.153846153848,4170.769230769232,4168.20512820513,4190.256410256412,4186.666666666668,4164.615384615386,4210.769230769232,4183.076923076925,4179.487179487181,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
32.0,0.0,4190.256410256412,4186.666666666668,4205.128205128207,4182.564102564104,4181.538461538463,4184.615384615386,4170.769230769232,4173.846153846155,4192.307692307694,4185.641025641027,4172.8205128205145,4206.666666666668,4191.282051282053,4188.71794871795,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
33.0,0.0,4196.923076923078,4193.846153846155,4207.179487179489,4192.8205128205145,4188.71794871795,4186.666666666668,4171.794871794873,4180.512820512822,4191.794871794873,4184.615384615386,4175.384615384617,4214.3589743589755,4195.897435897437,4195.897435897437,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
34.0,0.0,4202.051282051283,4203.076923076925,4207.692307692309,4201.0256410256425,4192.8205128205145,4189.743589743592,4177.94871794872,4181.0256410256425,4194.871794871797,4185.128205128207,4183.076923076925,4218.46153846154,4198.46153846154,4200.512820512822,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
35.0,0.0,4201.538461538463,4207.179487179489,4206.153846153848,4200.512820512822,4187.692307692309,4188.20512820513,4178.46153846154,4172.307692307694,4188.71794871795,4185.641025641027,4187.692307692309,4209.23076923077,4202.564102564104,4198.97435897436,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
36.0,0.0,4205.128205128207,4212.307692307694,4213.333333333335,4200.000000000002,4195.897435897437,4186.666666666668,4168.71794871795,4167.692307692309,4184.102564102565,4185.128205128207,4185.641025641027,4213.846153846155,4209.23076923077,4198.97435897436,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
37.0,0.0,4206.153846153848,4214.3589743589755,4200.512820512822,4203.076923076925,4182.564102564104,4183.076923076925,4164.615384615386,4174.871794871797,4192.8205128205145,4186.153846153848,4186.666666666668,4210.256410256412,4209.743589743592,4202.051282051283,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
38.0,0.0,4204.102564102565,4208.20512820513,4199.487179487181,4202.051282051283,4192.8205128205145,4176.923076923078,4169.743589743592,4173.333333333335,4192.8205128205145,4185.641025641027,4183.076923076925,4211.282051282053,4202.051282051283,4200.000000000002,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
39.0,0.0,4197.94871794872,4205.641025641027,4203.589743589745,4200.000000000002,4193.333333333335,4175.384615384617,4169.23076923077,4165.641025641027,4183.076923076925,4184.102564102565,4178.97435897436,4211.282051282053,4202.564102564104,4196.410256410258,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
40.0,0.0,4194.871794871797,4211.794871794873,4197.94871794872,4196.923076923078,4183.076923076925,4178.46153846154,4164.102564102565,4170.769230769232,4187.179487179489,4184.615384615386,4183.589743589745,4208.71794871795,4205.641025641027,4195.897435897437,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
41.0,0.0,4201.0256410256425,4214.3589743589755,4203.589743589745,4194.3589743589755,4195.897435897437,4179.487179487181,4164.615384615386,4177.94871794872,4197.94871794872,4185.641025641027,4183.589743589745,4215.384615384617,4204.615384615386,4200.000000000002,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
42.0,0.0,4203.589743589745,4213.846153846155,4198.97435897436,4195.897435897437,4182.564102564104,4181.538461538463,4168.71794871795,4175.897435897437,4194.871794871797,4185.128205128207,4186.153846153848,4212.307692307694,4212.307692307694,4204.615384615386,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
43.0,0.0,4207.692307692309,4220.000000000002,4210.769230769232,4204.102564102565,4191.282051282053,4187.179487179489,4172.8205128205145,4175.384615384617,4191.794871794873,4184.615384615386,4196.410256410258,4220.000000000002,4214.3589743589755,4205.128205128207,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
44.0,0.0,4205.641025641027,4226.666666666668,4216.923076923078,4209.23076923077,4200.000000000002,4187.179487179489,4172.307692307694,4174.3589743589755,4197.435897435899,4185.128205128207,4188.71794871795,4216.410256410258,4200.000000000002,4198.97435897436,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
45.0,0.0,4198.97435897436,4225.128205128207,4195.897435897437,4199.487179487181,4183.076923076925,4181.0256410256425,4167.692307692309,4172.307692307694,4197.94871794872,4184.102564102565,4176.410256410258,4201.538461538463,4192.307692307694,4193.333333333335,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
